,bullish_intensity,bearish_intensity,bull_minus_bear,bull_scored_messages,bear_scored_messages,bull_bear_msg_ratio,total_scanned_messages,return_Open,return_High,return_Low,return_Close,return_Volume
206,1.6,1.88,-0.28,25,22,1.14,112,-0.006989413177265313,-0.0074861666561076845,-0.012863785926577664,-0.024585853694527593,-0.1460279001057585
207,1.65,1.97,-0.32,27,8,3.38,103,-0.026365005556407972,-0.0036522271032332077,-0.0011960245290104643,0.030057543623568606,-0.09158817265951347
208,2.21,1.18,1.03,14,3,4.67,43,0.013845842521953422,0.011474974010080574,0.021346012794567493,0.011975529536528473,-0.2970245608973203
209,1.72,2.57,-0.85,7,5,1.4,33,0.031140481362426753,0.020838250167589445,0.02684245570774335,0.003037355552344412,0.10481032660557998
210,1.85,2.15,-0.3,15,13,1.15,63,-0.0012502421667334174,0.0027011924742932347,0.005865879111345951,0.02127578276919717,-0.0296643029956859
211,1.63,1.65,-0.02,19,12,1.58,94,0.02135813253012042,0.0304021431933561,0.020078273972602867,0.029111578742168298,0.33945107798329777
212,2.12,1.32,0.8,13,12,1.08,53,0.03638455861620793,0.01923435294117648,0.03403292419918236,0.01728718493123238,0.11379316504993131
213,2.18,2.19,-0.01,20,10,2.0,60,0.006097553562093294,0.00769510082590763,0.007124259740259875,0.008092187740176948,-0.10108618245042245
214,1.78,1.92,-0.14,17,16,1.06,72,0.019981586850253752,0.014581815022677524,-0.009910821306203799,-0.014229969770534145,-0.010363212024751767
215,1.84,2.09,-0.25,11,20,0.55,73,-0.019914218296658293,-0.010895624203276721,0.010307736658185407,0.013621045755985772,-0.07627705377941574
216,1.56,1.87,-0.31,11,11,1.0,64,0.008891846479119225,-0.0047468710023055305,-0.013259676314317015,-0.010516742627167175,0.07137587102063114
217,1.68,1.92,-0.24,18,12,1.5,78,-0.013038104900366831,-0.005315677410160258,0.0007465621807098977,-0.007270188769573527,-0.07050490255020059
218,1.67,1.45,0.22,16,9,1.78,53,-0.003468616120968382,-0.010724732639462164,-0.008541540692990512,-0.008550201061345741,-0.2300714624518324
219,1.61,2.05,-0.44,38,18,2.11,93,-0.011590046055466763,-0.001924061074227823,-0.0048531506372262445,0.0059992916535061,0.06365321168180516
220,1.55,1.47,0.08,32,26,1.23,126,-0.010527089262493683,-0.019870217530424283,-0.038635994958263975,-0.04521055585401246,0.9375137619070413
221,1.64,1.87,-0.23,17,15,1.13,75,-0.0280555229420143,-0.02428234048186395,-0.016869835039754255,-0.01811296759743619,-0.34754895421058096
222,1.88,1.91,-0.03,15,15,1.0,83,-0.009387979201510244,-0.012288165671610396,-0.027158857862956465,-0.012125809753290473,0.3833162936877579
223,1.78,1.38,0.4,25,9,2.78,65,-0.014982284879853758,-0.015188488176456683,-8.222596420204287e-05,-0.006197710052327388,-0.32168783532245704
224,1.64,1.86,-0.22,15,4,3.75,37,0.0020360054131023375,0.00745230979508249,0.012170990303359774,0.006843751684873167,-0.11329252101484655
225,1.74,1.64,0.1,16,10,1.6,68,-0.0020318685178013496,0.023615558220244193,0.01458397801904443,0.04038135544308186,0.06391112607918004
226,2.01,1.29,0.72,14,11,1.27,52,0.04786617790837022,0.015960118531201717,0.020580617440665305,-0.002242289351475857,0.12770244257175856
227,1.57,0.51,1.06,13,3,4.33,49,-0.021296902540014928,-0.011411224453062752,0.0010592412454755173,0.005928153130679403,-0.41295713955155655
228,1.49,2.32,-0.83,11,15,0.73,70,0.006384117964269631,0.007502901202419032,-0.0011756467037629115,-0.008974624796803554,0.29898292818464967
229,1.69,1.51,0.18,68,40,1.7,241,-0.00854837716593726,-0.020813458007204577,-0.03307704479381812,-0.021337797981560325,1.1157749169269953
230,1.42,2.01,-0.59,36,26,1.38,159,-0.027075542924677287,-0.0023400585297198573,0.010428986130523565,0.0036934313533507623,-0.3181365057719888
231,1.83,1.96,-0.13,42,36,1.17,233,-0.00461136033965126,0.0045738349200821204,-0.0068273611715915505,-0.00506468954960082,0.015785281552460617
232,1.66,1.56,0.1,46,29,1.59,255,0.019941130405626728,-0.007782974878315918,0.004488520070624613,-0.006164231384002128,0.26063918260662944
233,1.74,1.74,0.0,25,23,1.09,122,-0.013034161620595897,-0.019963109228826048,-0.035465547748784854,-0.017286890272075972,-0.014790859986321236
234,1.6,2.02,-0.42,72,66,1.09,334,-0.02793341114347969,0.012085756776508472,0.0017111727094203388,0.02569425712995632,0.04926684614018062
235,1.65,1.52,0.13,31,32,0.97,130,0.09135440658921024,0.048438118407727826,0.058289165175145596,0.009329433149529942,0.1030004349966529
236,1.47,1.84,-0.37,19,8,2.38,71,-0.027952760178314273,-0.01942296080810446,0.0051575395528262735,0.018801128854625482,-0.4557354517846094
237,1.36,2.07,-0.71,8,6,1.33,32,-0.0022896693928852185,0.001461573082544465,0.0037992361333458735,0.0035518338489377577,-0.17344915412351225
238,1.6,1.82,-0.22,7,5,1.4,29,0.011319013061239502,-0.0010753782602235251,0.005579924541045722,-0.002539001356832382,-0.21154774903410045
239,2.03,1.09,0.94,18,8,2.25,55,0.0033461615513312726,0.018069957639100576,0.010050028634510433,0.018512823474275963,0.3904871601962756
240,1.38,1.22,0.16,12,7,1.71,49,0.010733261736753041,0.004494010624932265,-0.0001921436766780804,-0.011814673046894653,-0.11078923805465246
241,1.64,2.36,-0.72,7,11,0.64,41,-0.011226097568700522,-0.01255694523054851,-0.015946229239048204,-0.010921218104109842,0.23812523894910864
242,2.25,1.85,0.4,6,5,1.2,40,-0.018487990345686822,-0.011231689029311265,-0.004685545001830271,-0.003331881859110597,-0.3038128829953334
243,1.52,0.77,0.75,10,3,3.33,34,0.017781105301349243,0.01112824857834216,0.018516962352799426,0.01788144217687071,-0.04496642198969236
244,1.52,1.1,0.42,8,6,1.33,30,0.0021886153780403816,0.002551498611569336,-0.0007702912244931248,0.00030550314949207014,-0.02430058151324266
245,1.68,2.88,-1.2,13,2,6.5,38,0.007011236902456197,0.0038744892454036783,0.0034306529025727173,0.004008758111045951,0.006516404982502166
246,1.26,1.98,-0.72,6,6,1.0,21,-0.004223169812604954,-0.004162256129662367,0.0009220122622495275,-0.004867312900066478,-0.3122876896639003
247,1.44,1.26,0.18,15,2,7.5,32,-0.007450441493726867,-0.006421445715779295,-0.011207012261861604,-0.006152055671531542,0.5389204738060418
248,1.51,1.96,-0.45,4,6,0.67,32,0.006544049087630066,0.002524058368260862,0.007530155386517912,0.006382355813032925,-0.3186566976310954
249,1.59,2.11,-0.52,6,3,2.0,28,-0.006233742494770267,-0.006484886342192686,-0.007782089519796975,-0.008939835755262027,0.49085534823572874
250,1.55,1.37,0.18,20,18,1.11,73,-0.017125283619873533,-0.018276061085261475,-0.030052490078373517,-0.035542196162933415,0.3720446096654275
251,1.7,1.49,0.21,7,7,1.0,43,-0.03410337536494412,-0.010129426496055971,-0.01477117486099544,0.006395183762663237,-0.1373008561829414
252,1.8,1.26,0.54,5,4,1.25,21,0.02010625108607944,-0.00482023704140544,0.012067292377702099,-0.010683597145298984,-0.3365943792758699
253,1.0,2.08,-1.08,2,4,0.5,17,-0.016173267978490502,-0.007424174239416437,-0.00991606238776288,-0.005861003989466318,-0.10268346759876601
254,1.75,1.69,0.06,12,9,1.33,46,0.010097778332696095,0.018479232978514615,0.010461340910658423,0.01748507454417414,0.3272631347548911
255,1.09,1.42,-0.33,8,4,2.0,30,0.00911707409866902,0.00015711032248355572,0.009550590424190597,0.004365602840071592,-0.19625289016383674
256,1.92,1.96,-0.04,7,5,1.4,24,0.0019019772585995298,-0.004672658808224872,-0.011527101044159438,-0.012605227155063958,0.2561407847016155
257,1.32,2.02,-0.7,5,5,1.0,31,-0.013644933932583925,0.001735750286580906,0.0012868143540527566,-0.0009604970078278541,-0.09954394829226676
258,1.57,1.99,-0.42,14,10,1.4,45,0.009623476975869849,-0.00756138977133225,-0.015060316664244233,-0.015382166381117668,0.07758790307888508
259,1.23,1.78,-0.55,18,16,1.13,63,-0.03622073849817242,-0.03571425000000006,-0.0269112833525037,-0.023881164033383806,0.4553262280891581
260,1.64,1.45,0.19,19,18,1.06,75,-0.019079363942933636,0.004073999849111276,-0.006075818169184122,0.012336868829723846,-0.009456231819406913
261,1.63,1.87,-0.24,12,18,0.67,63,0.03112920963812127,0.00721345163703857,0.01298479314956169,-0.010745572512065982,-0.21841091726205275
262,1.29,1.77,-0.48,23,13,1.77,64,-0.015074369832437706,-0.01277717187069316,-0.0196437574466769,0.005576839566978631,0.1755307336338372
263,1.92,1.1,0.82,17,2,8.5,41,-0.004095065302401668,0.012942540940736436,0.02173548177509721,0.0036420743165215264,-0.3010661002583557
264,1.51,1.67,-0.16,9,6,1.5,41,0.004527263495824219,-0.00484237637907492,-0.00137120654716949,0.0024742762988629874,0.09783108942281693
265,1.53,1.85,-0.32,50,39,1.28,257,0.023237540469972284,0.028213928552424994,0.0246724459944212,0.029740813133899868,0.6565101376754214
266,1.68,1.82,-0.14,23,10,2.3,75,0.015315056865561116,0.002823522796281175,0.009298278155799533,0.007350237598167553,-0.40400976934386323
267,1.64,1.97,-0.33,19,20,0.95,61,0.015243149975370685,0.02621251264841229,0.023856520633991574,0.026172900480131656,0.2536210882473866
268,1.34,1.42,-0.08,5,7,0.71,20,0.006076271048536697,0.0028982185976302866,0.006876227870820317,-0.003709834873908524,-0.3422331663046517
269,1.62,1.71,-0.09,18,20,0.9,67,0.01223499848907017,0.018726166676115596,0.011121955078548407,0.019820770034169488,0.537117261447418
270,1.67,1.96,-0.29,17,11,1.55,61,0.020247968368341196,0.008056314535345388,0.014743361522629339,0.0005705005172922384,-0.16707966860582601
271,1.08,2.34,-1.26,11,14,0.79,60,-0.006980085866735264,-0.0075792358239038515,-0.005781256502096377,0.0012924468625181706,-0.11636043260084017
272,1.78,1.67,0.11,8,4,2.0,24,0.009992746533033392,0.01429114226321504,0.01667941475393797,0.013780759665672049,0.003193457025605362
273,2.01,1.75,0.26,7,2,3.5,25,0.001467150731080169,0.0033174593955376253,-0.0009031043114321458,0.003819645039915276,0.04982355059416643
274,1.91,1.44,0.47,11,6,1.83,43,0.007362661250661651,0.004495244540730914,0.0087375832182639,0.008057886444413409,0.05198671862137094
275,1.94,1.58,0.36,45,11,4.09,94,0.007718924361291402,0.023263544675537817,0.006197760041749101,0.023499349374564327,0.5187484512148997
276,1.46,1.96,-0.5,12,9,1.33,57,0.02756807004186146,0.004662652459434646,0.015510155844155937,-0.0043388511434500066,-0.027029464048021867
277,1.99,1.32,0.67,38,6,6.33,71,-0.005797807199284466,0.020938274990095262,0.007929019669238757,0.028543487981388393,0.03814226894205186
278,1.86,2.17,-0.31,13,10,1.3,45,0.02818029990315174,0.012580118091265025,0.025158586096941882,0.0019065070117392224,0.014266159954429813
279,1.4,2.13,-0.73,24,6,4.0,67,-0.0040513491139524405,0.0021924482872703877,-0.0013437851551728608,0.014025482398614564,-0.12391553994585036
280,1.77,1.83,-0.06,21,22,0.95,94,0.012804644606939641,0.016598396125386383,0.012712061019598098,0.004065984347294549,0.3431244976845651
281,1.55,2.09,-0.54,14,13,1.08,59,0.020151629590885012,0.0026301646489623742,0.015909041902415932,0.011767957016528774,-0.17380216273205207
282,1.68,2.1,-0.42,18,12,1.5,77,0.006436117525514318,0.004088154449191084,0.0015832456395876715,-0.003968247316486928,-0.2565916537334023
283,1.69,1.81,-0.12,46,40,1.15,215,-0.007517558992048645,-0.010043134326039982,-0.05501531925025016,-0.014768471552485507,1.1436781275914663
284,1.62,1.9,-0.28,20,16,1.25,104,-0.015560191833163373,-0.006717596304944062,0.04000003767272853,0.0017778428501709076,-0.5462562693083878
285,1.54,1.81,-0.27,35,26,1.35,150,0.006162305641118415,0.0006555812519315474,-0.016608430011858633,-0.012597004213300012,0.43383413819829486
286,1.87,1.79,0.08,26,12,2.17,111,-0.009861571241363776,-0.011793093510106711,0.00035556267930880736,-0.004334745511939131,-0.3344989750391897
287,1.83,1.66,0.17,15,20,0.75,79,-0.01590070259549936,-0.012841011549609482,-0.012724375695024048,-0.013733572504123437,-0.028653366739351815
288,1.58,1.3,0.28,25,21,1.19,85,0.0014203834672437132,0.02315295026353059,0.014580398028528618,0.03696524574336224,0.15314701058115965
289,1.97,1.39,0.58,27,18,1.5,104,0.026914901568205973,0.008775284584052523,0.012206384113580881,0.0008652973115241824,0.33647935562323594
290,1.7,1.48,0.22,43,23,1.87,145,0.0025898719504440226,-0.005171379298506973,0.005784263701980263,0.00010367232149177674,-0.39123775021285834
291,1.8,1.71,0.09,57,29,1.97,192,0.004718574871913628,0.013839193700636132,0.010769864814196284,0.016769214095205376,0.6121543703764647
292,2.02,1.49,0.53,24,7,3.43,75,0.010387049315435659,0.009303843487136199,0.015862048822829378,0.004386765264782877,-0.3503172524070357
293,2.0,1.61,0.39,55,19,2.89,143,0.0022731832138789265,0.007603280382270983,-0.007162193192787103,0.010766505208785748,0.3057622947063867
294,1.66,1.84,-0.18,26,29,0.9,138,0.016214807143843935,0.008213699745987624,0.024992290163818875,0.005359452723515679,0.12809805494285142
295,1.81,1.93,-0.12,37,18,2.06,116,0.00496335434771189,0.001688962147747386,0.002001397618426326,0.00722988919224643,-0.3091546573169268
296,1.8,2.01,-0.21,47,29,1.62,177,0.01905923936412557,0.04142562002836425,0.015013251530585858,0.041116752785279376,1.1185426757492136
297,1.72,1.79,-0.07,153,106,1.44,720,0.03587700527673077,0.012698444444444457,0.03076317632183101,0.01035774951662316,0.18522870458927287
298,1.56,1.69,-0.13,80,52,1.54,278,-0.04732003778113969,-0.016394986946865586,-0.045403894925742705,-0.026761000841540872,0.12787906578782193
299,1.7,2.04,-0.34,55,36,1.53,225,0.01845748193295149,0.0015297510476854903,0.022831754016991335,0.003360357448973561,-0.4146384119196874
300,2.02,1.71,0.31,13,16,0.81,60,0.010873763789235547,0.0015592458283508748,-0.0002280868194377561,-0.0032524427133510114,-0.2358074366664985
301,1.7,1.21,0.49,16,8,2.0,62,-0.010532651697596429,-0.014932948209517627,-0.0016297588164578825,-0.006623177652541168,-0.32401624777862403
302,1.75,1.62,0.13,21,11,1.91,59,6.470702157690411e-05,0.005031628241925157,0.006986699610927571,0.004455689957031828,0.05280354527359443
303,2.03,1.66,0.37,30,9,3.33,88,-0.007182444963637402,-0.00596916234936351,-0.009045509280276254,-0.002557978299138286,0.0011914529304748456
304,1.75,1.8,-0.05,27,14,1.93,98,0.002541848422519255,0.0005164912323840642,-0.0001636348679269206,-0.0007140886521120882,0.015456203859419038
305,1.42,1.48,-0.06,39,19,2.05,127,0.0009751535614299645,-0.0061309747255267055,-0.015379590918260466,-0.008413802745133148,0.3810710100279997
306,1.6,1.87,-0.27,38,18,2.11,100,-0.012079892329798447,-0.006883090909090894,-9.966101761149648e-05,-0.013956198812756448,-0.21874555395215545
307,1.5,2.01,-0.51,23,12,1.92,60,-0.006606869585285113,-0.0009154145177086015,0.0044204904304021575,0.010631915706585282,-0.015381713646474227
308,2.04,1.66,0.38,24,7,3.43,60,0.015816289353343338,0.015019672725721023,0.015883514071308502,0.0170294137850846,0.023687322064350758
309,1.97,1.46,0.51,31,13,2.38,91,0.014234556956890687,0.008672087711605325,0.0049837035668285345,0.011119740683218637,0.17149862881109867
310,2.04,1.65,0.39,25,16,1.56,82,0.013103333233666081,0.02333164731956905,0.021067611065812786,0.017487221587480395,0.26387335929453104
311,2.14,1.85,0.29,8,4,2.0,39,0.008052008369821007,-0.0019051813771235881,0.005459835779189071,-0.0035818612226885538,-0.43772770853307763
312,1.84,2.03,-0.19,19,3,6.33,34,-0.0024843737146313938,0.0006257658474357886,3.1535911602098565e-05,0.004698363313829335,-0.22005286043140937
313,1.99,1.45,0.54,26,14,1.86,64,0.012137452902545087,0.00478476734100286,-0.007134736325552726,-0.007971897533199601,0.36125134157490946
314,1.83,1.66,0.17,23,7,3.29,75,-0.013736134772405206,-0.007874335168874258,-0.0030206169481912237,0.006169359120623996,0.0017812819389690926
315,1.94,1.55,0.39,21,10,2.1,66,-0.005179411803263312,-0.0011606864247164506,0.0022324764363104155,-0.004339238354760799,-0.059712586719524285
316,1.7,1.82,-0.12,51,33,1.55,167,0.0031745999999999164,-0.005967302173161548,-0.03379477496832073,-0.027222517146518133,1.2028287995039912
317,1.62,1.76,-0.14,16,8,2.0,79,-0.023860718429938976,-0.018830972608281926,0.008694819610227444,-0.0032139143543390425,-0.4928596810340885
318,1.64,1.53,0.11,38,18,2.11,142,-0.00888286939442895,-0.009467424303456817,-0.02269243811895516,-0.017750142956940995,0.6294356377259009
319,1.71,1.84,-0.13,45,20,2.25,122,-0.014784763739469131,-0.011735991852691585,-0.005211740187640035,-0.0036142179540818997,-0.2709654071314529
320,1.71,1.43,0.28,37,18,2.06,113,0.013280152546080393,0.01868481193892957,0.023273729895923356,0.02638937192643498,0.03137264062792
321,1.55,2.35,-0.8,12,7,1.71,61,0.009076101333766129,-0.004101104441190051,0.001805103583414791,-0.005511736932357181,-0.22173903195850608
322,1.72,1.5,0.22,25,8,3.13,65,-0.004188771470385988,0.016082953538704148,0.0020639497397967332,0.021615035250006853,0.021390529961293314
323,1.71,1.85,-0.14,15,13,1.15,59,0.01229291133811028,-0.005137860755172086,0.0022558734766497945,-0.01477530359004886,0.321496751766583
324,1.81,1.05,0.76,37,12,3.08,111,0.0049928299884027805,0.011708154307533025,0.016929788898254694,0.019661173066037207,-0.2035285176021604
325,1.77,2.03,-0.26,23,7,3.29,70,0.0055768908468945,0.00729231750685333,0.0038172062048273947,0.0006353367298008727,-0.4257405640265568
326,1.64,1.74,-0.1,18,15,1.2,74,0.005609772423025516,-0.000692486611701737,-0.0049850002399024484,0.0059365111111111535,0.8763140527035309
327,1.57,1.86,-0.29,22,15,1.47,80,-0.006212405508323027,-0.009827362291625619,-0.0016378669202835594,-0.018051547896451026,0.12578434636232871
328,1.86,2.05,-0.19,28,23,1.22,97,0.005517618237132371,0.010783776184560612,0.013285296104481148,0.01687289050904628,-0.07991742684185565
329,2.09,2.06,0.03,25,11,2.27,84,0.007168455836852772,0.0039339449376363245,-0.00034917777777776493,0.005530973328960798,0.002352784229068927
330,2.13,1.63,0.5,26,14,1.86,76,-0.0016375807577658774,-0.0010972444797101577,0.00460476343661953,-0.0022316611170152267,-0.260878771196438
331,1.89,1.74,0.15,47,8,5.88,126,0.0051417682687167066,0.011548737257291997,0.006575184865253991,0.008537027362184757,0.31099397590361444
332,1.65,1.85,-0.2,31,12,2.58,107,0.016193782952548252,0.005150026466354873,-0.0009421707267964763,-0.006059640831233226,-0.12715705616462303
333,1.82,1.67,0.15,26,12,2.17,82,-0.012878249436124811,-0.009166934108047031,-0.0031748429164263348,0.008799176533746067,-0.17759021494224103
334,1.8,1.75,0.05,28,11,2.55,85,0.007821480842802986,0.004610313898597562,0.006023143198790715,-0.003893928659354229,-0.08630421736521221
335,1.83,1.6,0.23,24,16,1.5,88,-0.007698674687196871,-0.004496170403219479,-0.0013165537839352481,0.0025018607705780127,-0.10756372912978085
336,2.03,1.89,0.14,42,18,2.33,124,0.014766068399007848,0.01249024158994283,0.007532953499479245,0.0034627246609484352,0.6754165155620027
337,1.56,1.54,0.02,35,10,3.5,98,-0.008138792371020442,-0.007752329110872647,-0.006230501538222799,-0.004290135773491799,-0.20192007741426177
338,1.54,1.62,-0.08,20,17,1.18,86,-0.005377182563727878,0.001426130026068284,0.0005955924578182614,0.00021853008347738623,0.188895979578813
339,1.79,1.67,0.12,29,10,2.9,82,0.0034061999042005464,-0.0012074241523449825,0.0028509884037597466,0.002778149659768303,-0.2283212560386474
340,1.91,1.15,0.76,14,7,2.0,65,0.001681818218483011,-0.0025417500928619496,0.00040609183234296964,-0.001992183663788838,0.20152854944309673
341,1.71,1.77,-0.06,29,18,1.61,91,-9.332462535649455e-05,0.004537067554120755,-0.006245482914638001,0.004990433704799013,-0.0034083754857477944
342,2.14,1.54,0.6,21,9,2.33,89,0.004353255705304981,0.00352667915009075,0.01200382390083199,0.006176102675996109,-0.3351994655745799
343,1.79,2.04,-0.25,55,9,6.11,125,0.004210532520775523,0.004100046379668099,0.004657689987734859,0.002961116640362693,0.03732182840915299
344,1.64,1.74,-0.1,11,9,1.22,42,0.0019730823715222723,-0.0017499570021802802,-0.0011744985464318125,-0.0047975705891663,-0.16081581939940193
